**************** QUERIES FOR LINENUMBER ATTRIBUTE ******************************
2	-	4
1	-	3
1	-	5
2	-	6
1	-	4
1	-	5
5	-	6
1	-	5
1	-	6
3	-	6
1	-	2
1	-	6
4	-	6
4	-	5
3	-	6
1	-	3
4	-	5
2	-	6
5	-	6
2	-	4
2	-	6
4	-	5
1	-	5
4	-	5
5	-	6
5	-	6
4	-	6
1	-	3
1	-	4
4	-	5
1	-	6
3	-	4
1	-	6
4	-	6
3	-	5
4	-	5
2	-	6
3	-	6
1	-	4
2	-	5
1	-	4
2	-	4
4	-	5
4	-	5
4	-	6
2	-	5
4	-	5
1	-	4
1	-	6
1	-	4
3	-	5
1	-	6
1	-	5
1	-	5
1	-	6
4	-	5
1	-	3
2	-	4
1	-	5
4	-	5
1	-	6
4	-	5
2	-	6
1	-	6
3	-	6
1	-	6
3	-	6
1	-	3
2	-	4
5	-	6
1	-	6
3	-	4
4	-	5
1	-	3
5	-	6
5	-	6
1	-	5
2	-	5
1	-	4
2	-	6
2	-	5
3	-	6
3	-	4
1	-	5
1	-	5
2	-	5
1	-	4
5	-	6
4	-	5
2	-	3
3	-	5
2	-	3
3	-	5
3	-	4
1	-	6
2	-	5
4	-	5
1	-	4
1	-	5
3	-	4
1	-	6
1	-	4
3	-	4
1	-	6
1	-	6
2	-	6
1	-	4
3	-	5
2	-	5
1	-	4
2	-	6
1	-	5
5	-	6
3	-	5
2	-	6
3	-	4
3	-	5
1	-	5
1	-	6
1	-	3
3	-	6
1	-	5
2	-	5
2	-	6
3	-	4
3	-	6
1	-	3
1	-	2
3	-	6
5	-	6
2	-	3
1	-	5
3	-	6
1	-	3
2	-	3
2	-	4
2	-	4
2	-	3
2	-	3
3	-	5
4	-	6
3	-	6
2	-	5
3	-	4
4	-	6
1	-	6
1	-	5
4	-	6
1	-	6
1	-	5
2	-	6
2	-	6
2	-	3
2	-	6
2	-	6
2	-	5
3	-	4
4	-	5
3	-	6
1	-	4
1	-	6
3	-	5
3	-	6
3	-	5
1	-	3
1	-	6
3	-	5
3	-	6
4	-	6
2	-	3
4	-	6
2	-	6
4	-	6
2	-	4
5	-	6
1	-	2
1	-	2
5	-	6
2	-	6
4	-	5
1	-	6
3	-	6
2	-	5
5	-	6
3	-	4
3	-	4
2	-	3
2	-	3
3	-	5
3	-	6
1	-	2
2	-	5
1	-	6
1	-	4
1	-	4
1	-	4
3	-	4
4	-	6
5	-	6
5	-	6
2	-	6
1	-	6
3	-	6
2	-	5
2	-	3
1	-	5
1	-	2
2	-	3
3	-	6
1	-	5
1	-	6
1	-	6
2	-	5
3	-	4
1	-	4
3	-	5
1	-	6
1	-	2
3	-	4
1	-	6
1	-	5
1	-	4
1	-	2
2	-	6
1	-	6
2	-	3
3	-	6
4	-	5
2	-	5
2	-	5
1	-	2
3	-	6
3	-	4
2	-	6
4	-	5
2	-	4
1	-	6
4	-	5
4	-	6
5	-	6
2	-	5
1	-	6
1	-	6
1	-	5
1	-	4
1	-	2
4	-	5
5	-	6
1	-	6
3	-	4
2	-	3
3	-	4
1	-	5
3	-	4
4	-	6
5	-	6
1	-	3
4	-	6
2	-	5
3	-	5
2	-	6
1	-	3
1	-	4
3	-	4
2	-	5
3	-	6
1	-	4
2	-	3
1	-	6
1	-	6
3	-	4
3	-	4
1	-	6
3	-	6
5	-	6
2	-	6
2	-	6
4	-	5
2	-	5
1	-	5
3	-	6
4	-	5
1	-	2
1	-	5
2	-	5
4	-	5
5	-	6
2	-	5
3	-	6
4	-	6
4	-	6
2	-	5
1	-	4
1	-	6
2	-	4
2	-	3
2	-	5
1	-	6
4	-	6
